NodeIndex,GeneSymbol,AAA,PAD
5244,CBX8,0,0
5245,PIP5K1A,0,0
5246,NT5M,0,0
5247,DUSP12,0,0
5248,TP53,0,0
5249,PIGA,0,0
5250,COX6A2,0,0
5251,CYP3A7,0,0
5252,CMTM7,0,0
5253,CCDC88C,0,0
5254,TBC1D17,0,0
5255,UPF3B,0,0
5256,NFATC3,0,0
5257,ERCC8,0,0
5258,TYK2,0,0
5259,DVL2,0,0
5260,IGFBP2,0,0
5261,DHX15,0,0
5262,ATP5MD,0,0
5263,NOM1,0,0
5264,ROCK2,0,0
5265,PYGB,0,0
5266,ADD2,0,0
5267,SLC25A18,0,0
5268,CDK12,0,0
5269,RBFOX2,0,0
5270,HPCA,0,0
5271,INO80E,0,0
5272,CDK9,0,0
5273,UQCRC2,0,0
5274,DMBT1,0,0
5275,MEIS2,0,0
5276,FAAH2,0,0
5277,TPR,0,0
5278,PHLDB2,0,0
5279,EAF1,0,0
5280,RANBP1,0,0
5281,KCND1,0,0
5282,RPL31,0,0
5283,TUBB3,0,0
5284,EYA2,0,0
5285,GCDH,0,0
5286,GJD2,0,0
5287,FBXL20,0,0
5288,MRPL54,0,0
5289,IAH1,0,0
5290,PRNP,0,0
5291,RIMS2,0,0
5292,PHKB,0,0
5293,PPCDC,0,0
5294,THAP11,0,0
5295,SMN1,0,0
5296,HPRT1,0,0
5297,LDB3,0,0
5298,ABCB11,0,0
5299,PDE1C,0,0
5300,PDIA5,0,0
5301,TP53INP1,0,0
5302,NID2,0,0
5303,SDE2,0,0
5304,ABHD5,0,0
5305,RABAC1,0,0
5306,DDX6,0,0
5307,ERBB3,0,0
5308,SLC27A2,0,0
5309,CTCFL,0,0
5310,PSMD14,0,0
5311,CHAC1,0,0
5312,UBQLN1,0,0
5313,FLI1,0,0
5314,AKR1A1,0,0
5315,ARFGAP1,0,0
5316,BRAF,0,0
5317,TET1,0,0
5318,LYST,0,0
5319,DDAH1,0,0
5320,FUT4,0,0
5321,SPDYE14,0,0
5322,NT5C3B,0,0
5323,IGFBP5,0,0
5324,MCCC2,0,0
5325,H4C6,0,0
5326,BRIP1,0,0
5327,SYK,0,0
5328,ATP2B2,0,0
5329,MPG,0,0
5330,CDC34,0,0
5331,ICOS,0,0
5332,MRPS33,0,0
5333,UGT2A2,0,0
5334,SDC2,0,0
5335,GATA1,0,0
5336,F11R,0,0
5337,CAPN3,0,0
5338,CERS4,0,0
5339,SOX17,0,0
5340,IDE,0,0
5341,NAA80,0,0
5342,SLC6A3,0,0
5343,ARHGEF12,0,0
5344,ELK4,0,0
5345,BAX,0,0
5346,RBM41,0,0
5347,TRIP10,0,0
5348,PNPO,0,0
5349,LAMA1,0,0
5350,UBE2L6,0,0
5351,FGFBP2,0,0
5352,CERS2,0,0
5353,IFT43,0,0
5354,IWS1,0,0
5355,RYR1,0,0
5356,NSDHL,0,0
5357,PRF1,0,0
5358,HELB,0,0
5359,DNAJB7,0,0
5360,EWSR1,0,0
5361,FYB1,0,0
5362,MALT1,0,0
5363,MYB,0,0
5364,MAP2K1,0,0
5365,TAL1,0,0
5366,CENPW,0,0
5367,PUS3,0,0
5368,PPIH,0,0
5369,CAMK2B,0,0
5370,HAP1,0,0
5371,LGSN,0,0
5372,RPL15,0,0
5373,ATP4A,0,0
5374,AGXT2,0,0
5375,FBXO21,0,0
5376,CLDN1,0,0
5377,RBP2,0,0
5378,PRH2,0,0
5379,MED1,0,0
5380,INTS11,0,0
5381,CCR3,0,0
5382,YBX1,0,0
5383,CREM,0,0
5384,GRAP2,0,0
5385,FBXO24,0,0
5386,CLDN5,0,0
5387,TRH,0,0
5388,GZMA,0,0
5389,SLC6A1,0,0
5390,EIF4A3,0,0
5391,ICE1,0,0
5392,RNF40,0,0
5393,YTHDC1,0,0
5394,RBX1,0,0
5395,BCL2L11,0,0
5396,COPG2,0,0
5397,HRG,0,0
5398,RBM34,0,0
5399,ATP6V0A1,0,0
5400,RMND5A,0,0
5401,KLRC1,0,0
5402,NAPRT,0,0
5403,WDR83,0,0
5404,CATSPER2,0,0
5405,KDM1A,0,0
5406,ACBD5,0,0
5407,IL1R2,0,0
5408,ATG16L2,0,0
5409,FXR2,0,0
5410,UCN,0,0
5411,CHMP5,0,0
5412,KIR3DL1,0,0
5413,TPD52,0,0
5414,BGLAP,0,0
5415,KLHL40,0,0
5416,EVX1,0,0
5417,NARS1,0,0
5418,PDE4C,0,0
5419,GNG2,0,0
5420,GSDMD,0,0
5421,HNRNPUL1,0,0
5422,RAET1E,0,0
5423,PDHX,0,0
5424,ADGRB1,0,0
5425,PRCC,0,0
5426,PRKAG1,0,0
5427,NOP16,0,0
5428,RPP21,0,0
5429,EIF4G3,0,0
5430,MCMBP,0,0
5431,PFAS,0,0
5432,MEIOC,0,0
5433,MNS1,0,0
5434,ACP1,0,0
5435,HSD17B1,0,0
5436,WLS,0,0
5437,BCL2L1,0,0
5438,MYL3,0,0
5439,SLC25A20,0,0
5440,EXOSC2,0,0
5441,TRMT11,0,0
5442,ITGA2B,0,0
5443,BORA,0,0
5444,JAK2,0,1
5445,APOD,0,0
5446,DRD3,0,0
5447,CPA3,0,0
5448,MRPS7,0,0
5449,BRD4,0,0
5450,MEF2D,0,0
5451,RIPOR3,0,0
5452,MYCBPAP,0,0
5453,NEB,0,0
5454,COL2A1,0,0
5455,EXOC7,0,0
5456,PLRG1,0,0
5457,YJU2,0,0
5458,TSNAX,0,0
5459,G6PC3,0,0
5460,LSM7,0,0
5461,MAN2A2,0,0
5462,GAL3ST2,0,0
5463,GLYAT,0,0
5464,TNFSF11,0,0
5465,B3GAT3,0,0
5466,ADAMTS2,0,0
5467,FLNA,1,0
5468,STUB1,0,0
5469,AP3B1,0,0
5470,NKD1,0,0
5471,PPRC1,0,0
5472,CSRNP2,0,0
5473,PTPN23,0,0
5474,PTPN11,0,0
5475,NLRP12,0,0
5476,DHRS3,0,0
5477,NOTCH1,1,0
5478,SGCG,0,0
5479,UTP4,0,0
5480,SNUPN,0,0
5481,EIF4G2,0,0
5482,PSMD2,0,0
5483,SWSAP1,0,0
5484,NUMB,0,0
5485,CASP3,0,0
5486,RGL4,0,0
5487,CACNB1,0,0
5488,PTPN13,0,0
5489,FBXO7,0,0
5490,INTS5,0,0
5491,PYURF,0,0
5492,CKLF,0,0
5493,GHRL,0,0
5494,XPC,0,0
5495,HOXC6,0,0
5496,TTC5,0,0
5497,IFIT5,0,0
5498,FUS,0,0
5499,NTF3,0,0
5500,SNX8,0,0
5501,SLC5A5,0,0
5502,YPEL5,0,0
5503,DEK,0,0
5504,BAIAP2L1,0,0
5505,THAP1,0,0
5506,RAET1L,0,0
5507,MCTS1,0,0
5508,SLC26A5,0,0
5509,DNAH10,0,0
5510,JMJD1C,0,0
5511,LIPG,0,0
5512,FETUB,0,0
5513,DTL,0,0
5514,MIS18BP1,0,0
5515,KLC4,0,0
5516,MRPL14,0,0
5517,COG2,0,0
5518,ORC4,0,0
5519,PCM1,0,0
5520,NFATC1,0,0
5521,CHMP3,0,0
5522,IDH3B,0,0
5523,C9orf16,0,0
5524,BROX,0,0
5525,HTR1A,0,0
5526,RSAD1,0,0
5527,GUCA2B,0,0
5528,UBB,0,0
5529,WBP2,0,0
5530,RMND5B,0,0
5531,NLRP7,0,0
5532,MADD,0,0
5533,RXFP1,0,0
5534,FTO,0,0
5535,LSP1,0,0
5536,COL1A1,1,0
5537,TSPYL2,0,0
5538,PGM2,0,0
5539,SLC26A6,0,0
5540,POLA1,0,0
5541,C6,0,0
5542,FGFBP1,0,0
5543,CTSB,0,0
5544,EPHA4,0,0
5545,LGALS4,0,0
5546,ATG10,0,0
5547,CALM3,0,0
5548,GUCA1B,0,0
5549,CCR7,0,0
5550,VAMP1,0,0
5551,AREG,0,0
5552,ALDOB,0,0
5553,COX7A1,0,0
5554,SUB1,0,0
5555,CDH2,0,0
5556,EIF2AK1,0,0
5557,SKA1,0,0
5558,GSTA1,0,0
5559,ALDH1A3,0,0
5560,THPO,0,1
5561,AASDHPPT,0,0
5562,NDUFB3,0,0
5563,TAS2R8,0,0
5564,RHBDL2,0,0
5565,TWISTNB,0,0
5566,MOGAT1,0,0
5567,LIN52,0,0
5568,PSMG3,0,0
5569,GNG11,0,0
5570,PGAM5,0,0
5571,GFPT2,0,0
5572,IL13,0,0
5573,PGM1,0,0
5574,NCBP2L,0,0
5575,ENTPD1,0,0
5576,CDH15,0,0
5577,CD160,0,0
5578,CIT,0,0
5579,MEST,0,0
5580,CD40LG,0,0
5581,DCAF17,0,0
5582,METTL6,0,0
5583,IL5,0,0
5584,GCGR,0,0
5585,MRPS24,0,0
5586,ATRIP,0,0
5587,ERN1,0,0
5588,PLCG2,0,0
5589,CDC73,0,0
5590,DPY19L2,0,0
5591,PFDN5,0,0
5592,VHL,0,0
5593,RPL18A,0,0
5594,SNX2,0,0
5595,PSAP,1,0
5596,FGF5,0,0
5597,DDB2,0,0
5598,DAO,0,0
5599,KYAT1,0,0
5600,BLK,0,0
5601,DNAJC3,0,0
5602,B4GALT2,0,0
5603,EFNA3,0,0
5604,NUP54,0,0
5605,RNPS1,0,0
5606,LMOD1,0,0
5607,IMP3,0,0
5608,TIMP4,0,0
5609,DCTN2,1,0
5610,ST13,0,0
5611,NUP155,0,0
5612,ADRB2,0,0
5613,SLC15A3,0,0
5614,WDR48,0,0
5615,DPYSL3,1,0
5616,ANGPTL1,0,0
5617,FGF1,0,0
5618,TRAPPC12,0,0
5619,SLC9A1,0,0
5620,TRRAP,0,0
5621,MAP2K7,0,0
5622,ASNS,0,0
5623,DNMT3A,0,0
5624,GMPR,0,0
5625,YEATS2,0,0
5626,SAA2,0,0
5627,TF,1,0
5628,RPL12,0,0
5629,B4GAT1,0,0
5630,EARS2,0,0
5631,RPS5,0,0
5632,CCDC12,0,0
5633,PNP,0,0
5634,GFM2,0,0
5635,RAB11FIP3,0,0
5636,PNLIPRP1,0,0
5637,ARPC4-TTLL3,0,0
5638,SCO2,0,0
5639,FAM161A,0,0
5640,ABCA1,0,0
5641,SORBS2,0,0
5642,H2AC6,0,0
5643,TEKT1,0,0
5644,FBXL19,0,0
5645,TSPAN33,0,0
5646,NTAN1,0,0
5647,GP9,0,0
5648,MEP1B,0,0
5649,MS4A6E,0,0
5650,MARS2,0,0
5651,AK5,0,0
5652,CRPPA,0,0
5653,PSMD9,0,0
5654,ADAM17,1,0
5655,POP5,0,0
5656,RAB26,0,0
5657,AMBP,1,0
5658,ATG16L1,0,0
5659,SPOP,0,0
5660,CMA1,0,0
5661,RPL7A,0,0
5662,IRF9,0,0
5663,ATXN1,0,0
5664,CHRD,0,0
5665,DLK1,0,0
5666,SPACA1,0,0
5667,MMP13,0,0
5668,GNG5,0,0
5669,NEDD4L,0,0
5670,SEC16A,0,0
5671,TTI2,0,0
5672,TRMT1,0,0
5673,RNF11,0,0
5674,SUPT16H,0,0
5675,IFT140,0,0
5676,TLNRD1,0,0
5677,LARS2,0,0
5678,NPC2,0,0
5679,MTHFD1L,0,0
5680,NT5E,0,0
5681,UBA1,0,0
5682,TGFBRAP1,0,0
5683,BICRA,0,0
5684,CNOT4,0,0
5685,TICRR,0,0
5686,UTS2,0,0
5687,CHMP4A,0,0
5688,TTI1,0,0
5689,BAIAP2,0,0
5690,MMP17,0,0
5691,CST2,0,0
5692,HSD17B12,0,0
5693,TSPAN9,0,0
5694,KLRC3,0,0
5695,YAP1,0,0
5696,POLR2B,0,0
5697,CCNQ,0,1
5698,SEC61A1,0,0
5699,TIMM17A,0,0
5700,CNTN5,0,0
5701,SEMA5A,0,0
5702,ATIC,0,0
5703,RXRG,0,0
5704,CLDN7,0,0
5705,LAP3,0,0
5706,BIRC7,0,0
5707,CD63,0,0
5708,NUDT2,0,0
5709,EHD3,0,0
5710,TSKU,0,0
5711,SMARCA4,0,0
5712,MTMR2,0,0
5713,RORA,0,0
5714,GSTA5,0,0
5715,KCNE2,0,0
5716,GCC2,0,0
5717,PGM5,1,0
5718,GMNN,0,0
5719,HACD4,0,0
5720,XRCC5,0,0
5721,BNIP3,0,0
5722,HEMK1,0,0
5723,NXF2,0,0
5724,FGF2,0,0
5725,FCGR3A,0,0
5726,ACADM,0,0
5727,NGF,0,0
5728,SMAD1,0,0
5729,KHK,0,0
5730,CDKN2D,0,0
5731,NRAS,0,0
5732,RNPC3,0,0
5733,PRPF31,0,0
5734,HSD11B1,0,0
5735,APOA2,1,0
5736,INPP5B,0,0
5737,NEUROG2,0,0
5738,HAO1,0,0
5739,TUBA1C,0,0
5740,TBX3,0,0
5741,SULT2A1,0,0
5742,FBXL3,0,0
5743,COX7A2,0,0
5744,SDHB,0,0
5745,RALGAPB,0,0
5746,DKK3,0,0
5747,AKR1B10,0,0
5748,POLI,0,0
5749,POLR1D,0,0
5750,RHO,0,0
5751,UCKL1,0,0
5752,TSG101,0,0
5753,NCOR1,0,0
5754,MAPK13,0,0
5755,MUTYH,0,0
5756,DYSF,0,0
5757,VPS29,0,0
5758,ZPR1,0,0
5759,CORT,0,0
5760,PSMA4,0,0
5761,BOP1,0,0
5762,DSC3,0,0
5763,RCL1,0,0
5764,B4GALT3,0,0
5765,ANKS4B,0,0
5766,VPS35L,0,0
5767,MRPL9,0,0
5768,CCDC92,0,0
5769,SPATA2,0,0
5770,ADAT2,0,0
5771,BAG5,0,0
5772,PCYT2,0,0
5773,CCL19,0,0
5774,METTL17,0,0
5775,VKORC1L1,0,0
5776,TRAPPC10,0,0
5777,TP53RK,0,0
5778,TFAP2D,0,0
5779,MUC20,0,0
5780,CRLS1,0,0
5781,SERPINA3,0,0
5782,ZNF274,0,0
5783,CPLX1,0,0
5784,PAX7,0,0
5785,THOC5,0,0
5786,LCN2,1,0
5787,NAIP,0,0
5788,CISD2,0,0
5789,LPIN1,0,0
5790,PNKP,0,0
5791,FGF6,0,0
5792,HLA-DMB,0,0
5793,LARGE1,0,0
5794,CDA,0,0
5795,CHD4,0,0
5796,COX8C,0,0
5797,RBM8A,0,0
5798,CBLL1,0,0
5799,CPSF4L,0,0
5800,IL23A,0,0
5801,HNRNPH2,0,0
5802,TOMM20,0,0
5803,IPO8,0,0
5804,SNRNP27,0,0
5805,DPPA5,0,0
5806,PDE6H,0,0
5807,YWHAE,0,0
5808,MZB1,0,0
5809,ADAR,0,0
5810,PKD2L1,0,0
5811,MYF6,0,0
5812,FOSB,0,0
5813,PPIB,0,0
5814,SIN3B,0,0
5815,P2RY13,0,0
5816,PKM,0,0
5817,OSTC,0,0
5818,CALR,0,0
5819,DDX28,0,0
5820,MGA,0,0
5821,PRR14,0,0
5822,NR3C2,0,0
5823,NDUFA13,0,0
5824,AK3,0,0
5825,FZD7,0,0
5826,MYO18A,0,0
5827,NDUFAF3,0,0
5828,BMP3,0,0
5829,FSTL3,0,0
5830,KDM4B,0,0
5831,DDX4,0,0
5832,NEFL,0,0
5833,AMH,0,0
5834,ADRM1,0,0
5835,TNKS,0,0
5836,APOC3,1,0
5837,BMI1,0,0
5838,POMC,0,0
5839,SZT2,0,0
5840,EZH2,0,0
5841,PLXNA3,0,0
5842,NUP205,0,0
5843,RNF213,0,0
5844,HOXA7,0,0
5845,APBA2,0,0
5846,PABPC5,0,0
5847,SRSF9,0,0
5848,STK3,0,0
5849,SLC19A2,0,0
5850,GUSB,0,0
5851,FOXP3,0,0
5852,CHAC2,0,0
5853,STT3A,0,0
5854,ACE2,0,0
5855,C1orf50,0,0
5856,ALKBH6,0,0
5857,RGS13,0,0
5858,KCNJ14,0,0
5859,CYP24A1,0,0
5860,GUCY2D,0,0
5861,SMARCA1,0,0
5862,C17orf49,0,0
5863,UBE2D1,0,0
5864,GBP1,0,0
5865,IZUMO1,0,0
5866,RMDN2,0,0
5867,MED24,0,0
5868,CPSF4,0,0
5869,BAG3,0,0
5870,AGO1,0,0
5871,MAP1LC3B,0,0
5872,DBH,0,0
5873,FZD9,0,0
5874,USP12,0,0
5875,ERCC4,0,0
5876,PFDN1,0,0
5877,FGGY,0,0
5878,NR0B1,0,0
5879,ZNF174,0,0
5880,TRAF5,0,0
5881,GGT1,0,0
5882,BPIFA2,0,0
5883,CHGA,0,0
5884,EFEMP2,0,1
5885,NOX1,0,0
5886,PHKA1,0,0
5887,MYOC,0,0
5888,DCLRE1C,0,0
5889,CYP2C9,0,0
5890,RBBP5,0,0
5891,RAF1,0,0
5892,EHHADH,0,0
5893,CYP4F22,0,0
5894,ZUP1,0,0
5895,PYGO1,0,0
5896,WNT4,0,0
5897,SPART,0,0
5898,IKBKG,0,0
5899,HIGD2A,0,0
5900,CENPM,0,0
5901,BBS7,0,0
5902,STARD3NL,0,0
5903,BCAN,0,0
5904,PSMC1,0,0
5905,PAPPA2,0,0
5906,FGR,0,0
5907,RLN3,0,0
5908,SELL,0,0
5909,UBOX5,0,0
5910,CCDC93,0,0
5911,EDNRB,0,0
5912,TLR9,0,0
5913,ALKBH7,0,0
5914,GAMT,0,0
5915,PTGER3,0,0
5916,TRAT1,0,0
5917,NOP10,0,0
5918,H4C4,0,0
5919,PLEKHM1,0,0
5920,ADGRV1,0,0
5921,TMED2,0,0
5922,CENPH,0,0
5923,SCO1,0,0
5924,HGSNAT,0,0
5925,EIF3G,0,0
5926,NDUFA6,0,0
5927,ATP1B2,0,0
5928,HGS,0,0
5929,DHFR,0,0
5930,PAK1,0,0
5931,CDKN3,0,0
5932,GSTM2,0,0
5933,EXOSC1,0,0
5934,BAD,0,0
5935,FBXO17,0,0
5936,RAB11FIP1,0,0
5937,LYAR,0,0
5938,MRTO4,0,0
5939,EXOSC7,0,0
5940,FAM3B,0,0
5941,MVK,0,0
5942,CSTA,0,0
5943,STS,0,0
5944,FBLN2,0,0
5945,IFT81,0,0
5946,HES5,0,0
5947,TOP3A,0,0
5948,LDB1,0,0
5949,ALDH7A1,0,0
5950,ICAM3,0,0
5951,PRKACA,0,0
5952,DAP3,0,0
5953,COCH,0,0
5954,AHCY,0,0
5955,CHTF18,0,0
5956,RP9,0,0
5957,WNT9B,0,0
5958,ZNF263,0,0
5959,TRAPPC5,0,0
5960,MAEA,0,0
5961,DYNC1LI1,0,0
5962,IL22RA2,0,0
5963,NCF2,0,0
5964,RPS15A,0,0
5965,ZFHX3,0,0
5966,BTF3,0,0
5967,MAP2K4,0,0
5968,AFG3L2,0,0
5969,NUP42,0,0
5970,WNT7B,0,0
5971,KDR,0,0
5972,IL3RA,0,0
5973,HBG1,0,0
5974,CD81,0,0
5975,LILRB2,0,0
5976,PLA2G12B,0,0
5977,GALK2,0,0
5978,TRIP4,0,0
5979,ARHGDIA,0,0
5980,EIF3E,0,0
5981,ADRA1D,0,0
5982,TSLP,0,0
5983,KCNE1,0,0
5984,PAFAH2,0,0
5985,TAB2,0,0
5986,ALOX15B,0,0
5987,NUDT16,0,0
5988,ELOF1,0,0
5989,MRPS14,0,0
5990,PRKDC,0,0
5991,SNRPG,0,0
5992,ESPL1,0,0
5993,PIK3C2G,0,0
5994,EDC4,0,0
5995,TNS2,0,0
5996,G6PC2,0,0
5997,BTRC,0,0
5998,LCP2,0,0
5999,HES1,0,0
6000,SMPD1,0,0
6001,SLC4A1,1,0
6002,PKD1,0,0
6003,TAB3,0,0
6004,PNLIP,0,0
6005,TACC3,0,0
6006,PKP3,0,0
6007,MSX2,0,0
6008,NDUFB5,0,0
6009,PRL,0,0
6010,SLC35B1,0,0
6011,ANAPC13,0,0
6012,TOMM40,0,0
6013,HNF1B,0,0
6014,ARC,0,0
6015,ORC3,0,0
6016,NFATC2,0,0
6017,COPE,0,0
6018,CXCL11,0,0
6019,ARHGEF1,0,0
6020,GET1,0,0
6021,EHMT1,0,0
6022,BTF3L4,0,0
6023,AWAT2,0,0
6024,FBXO43,0,0
6025,TRIM28,0,0
6026,FAU,0,0
6027,PPA1,0,0
6028,RUNX2,0,0
6029,TLE1,0,0
6030,BTBD7,0,0
6031,SULT1C4,0,0
6032,TRMT10C,0,0
6033,KLHL8,0,0
6034,SUGT1,0,0
6035,ENKUR,0,0
6036,SGPP2,0,0
6037,DDX60,0,0
6038,NFYB,0,0
6039,CAV3,0,0
6040,ADA2,0,0
6041,MRPS18B,0,0
6042,GUCA2A,0,0
6043,WWP2,0,0
6044,CYSLTR2,0,0
6045,MMP11,0,0
6046,ZER1,0,0
6047,TSTD3,0,0
6048,HOXA6,0,0
6049,RBPMS,0,0
6050,EEF1A2,0,0
6051,ALG3,0,0
6052,GTF2A1L,0,0
6053,B3GNT6,0,0
6054,MRM3,0,0
6055,KREMEN2,0,0
6056,EPAS1,0,0
6057,TNFRSF25,0,0
6058,PSME2,0,0
6059,ANAPC5,0,0
6060,WASF1,0,0
6061,THEM5,0,0
6062,TAT,1,0
6063,IL20RA,0,0
6064,ZDHHC8,0,0
6065,VGLL4,0,0
6066,GOLT1A,0,0
6067,MS4A4E,0,0
6068,CDH12,0,0
6069,PVALB,0,0
6070,PYCR2,0,0
6071,EIF3B,0,0
6072,PHF6,0,0
6073,FKBP5,0,0
6074,PRKACG,0,0
6075,DPP4,0,0
6076,PRAMEF15,0,0
6077,S1PR3,0,0
6078,TCF4,0,0
6079,CACNA1S,0,0
6080,TUBA3D,0,0
6081,PATL1,0,0
6082,PLTP,0,0
6083,ASAH2,0,0
6084,CPT1C,0,0
6085,EMP1,0,0
6086,GRXCR1,0,0
6087,PABPC4L,0,0
6088,ULBP3,0,0
6089,RND3,0,0
6090,EPHA10,0,0
6091,MED15,0,0
6092,NUP85,0,0
6093,C11orf74,0,0
6094,TKT,0,0
6095,PMF1,0,0
6096,ATG101,0,0
6097,KIF22,0,0
6098,WSB1,0,0
6099,SETDB1,0,0
6100,CPM,0,0
6101,GALNT9,0,0
6102,FAAP24,0,0
6103,CLCC1,0,0
6104,IL1RN,0,0
6105,TREM1,0,0
6106,PSMB5,0,0
6107,FAM32A,0,0
6108,NUP93,0,0
6109,MMP24,0,0
6110,ASCC3,0,0
6111,COL14A1,1,0
6112,TNFSF12,0,0
6113,GPCPD1,0,0
6114,RBBP7,0,0
6115,NKX6-1,0,0
6116,CREB3L4,0,0
6117,TXNRD3,0,0
6118,FPGS,0,0
6119,RPL36A-HNRNPH2,0,0
6120,TRMT5,0,0
6121,RPL37,0,0
6122,HBEGF,0,0
6123,EFHC2,0,0
6124,ESF1,0,0
6125,PRDX1,0,0
6126,SNX15,0,0
6127,PRPF3,0,0
6128,YARS2,0,0
6129,WNT7A,0,0
6130,HMGCR,0,0
6131,SLC38A3,0,0
6132,FCGR1A,0,0
6133,NTPCR,0,0
6134,GDF6,0,0
6135,SPDL1,0,0
6136,NGDN,0,0
6137,NGFR,0,0
6138,UNC13A,0,0
6139,MRPS30,0,0
6140,BCAS2,0,0
6141,FBXW9,0,0
6142,DBN1,0,0
6143,SSR3,0,0
6144,CLTB,0,0
6145,PSMD12,0,0
6146,SPDYC,0,0
6147,UNC13B,0,0
6148,NCOA1,0,0
6149,GALNT2,0,0
6150,TBCB,0,0
6151,FCHSD2,0,0
6152,SCN1A,0,0
6153,PTPRC,0,0
6154,PDZD7,0,0
6155,CYCS,0,0
6156,GLYATL1,0,0
6157,APEX2,0,0
6158,TNFRSF13C,0,0
6159,PRPF38A,0,0
6160,SEC61G,0,0
6161,NAA40,0,0
6162,MFN1,0,0
6163,LIAS,0,0
6164,ADIPOR2,0,0
6165,MAPRE2,0,0
6166,MRPS10,0,0
6167,KPTN,0,0
6168,ASNSD1,0,0
6169,EDC3,0,0
6170,PHC1,0,0
6171,PACS2,0,0
6172,HIBADH,0,0
6173,CHD7,0,0
6174,SYNGR1,0,0
6175,GCNT1,0,0
6176,ATXN3L,0,0
6177,NME3,0,0
6178,TRIM21,0,0
6179,SULT1B1,0,0
6180,APBB1IP,0,0
6181,KCTD1,0,0
6182,FTL,1,0
6183,SLC2A1,0,0
6184,APTX,0,0
6185,ATP12A,0,0
6186,REEP5,0,0
6187,MLLT1,0,0
6188,NAA16,0,0
6189,TLR2,0,0
6190,CSTF1,0,0
6191,NSL1,0,0
6192,IDO2,0,0
6193,SPTLC1,0,0
6194,AQP3,0,0
6195,WBP2NL,0,0
6196,DPH3,0,0
6197,TUBB2A,0,0
6198,PIGM,0,0
6199,MRPL20,0,0
6200,MYH14,0,0
6201,SKOR1,0,0
6202,COL6A2,1,0
6203,EREG,0,0
6204,MICB,0,0
6205,CALM2,0,0
6206,CCNA2,0,0
6207,PANK2,0,0
6208,SMG6,0,0
6209,EPHA7,0,0
6210,VTA1,0,0
6211,TSFM,0,0
6212,SLC25A25,0,0
6213,NCKAP1L,0,0
6214,SPARC,0,0
6215,PACS1,0,0
6216,LARGE2,0,0
6217,SAA2-SAA4,0,0
6218,IL33,0,0
6219,ING2,0,0
6220,VPS41,0,0
6221,MCM5,0,0
6222,DUSP10,0,0
6223,RPS6KB1,0,0
6224,POLR2M,0,0
6225,SCAF1,0,0
6226,MPP5,0,0
6227,KDELR3,0,0
6228,FDX2,0,0
6229,CFAP298,0,0
6230,COPRS,0,0
6231,IQSEC1,0,0
6232,GALNTL5,0,0
6233,BIRC2,0,0
6234,IFI6,0,0
6235,ADH5,0,0
6236,ASF1A,0,0
6237,GALNT18,0,0
6238,FGF16,0,0
6239,OAZ1,0,0
6240,FBXO30,0,0
6241,TUBA1B,0,0
6242,UGT2B15,0,0
6243,GRHL3,0,0
6244,PIP,0,0
6245,PPP2R3B,0,0
6246,MAPK6,0,0
6247,MAPK8IP2,0,0
6248,TCERG1,0,0
6249,TICAM1,0,0
6250,KANSL1,0,0
6251,ISY1-RAB43,0,0
6252,CHAMP1,0,0
6253,ORC1,0,0
6254,CAB39,0,0
6255,BCL2L10,0,0
6256,SLC22A17,0,0
6257,URI1,0,0
6258,MTPAP,0,0
6259,PTPRJ,0,0
6260,KIF2A,0,0
6261,MANF,0,0
6262,L3MBTL2,0,0
6317,HLF,0,0
6318,CXorf66,0,0
6319,OXCT2,0,0
6320,PUF60,0,0
6321,TOP1MT,0,0
6322,HOXA3,0,0
6323,ACAA1,0,0
6324,NRXN1,0,0
6325,AADAT,0,0
6326,WNT5A,0,0
6327,LRP1,0,0
6328,STRIP2,0,0
6329,MTRR,0,0
6330,PPT1,0,0
6331,SCTR,0,0
6332,DGUOK,0,0
6333,TADA3,0,0
6334,ATP6V1E1,0,0
6335,PYY,0,0
6336,DRD4,0,0
6337,MIF,1,0
6338,GALK1,0,0
6339,MICU3,0,0
6340,NKX2-2,0,0
6341,CARS2,0,0
6342,TLR3,0,0
6343,PUM3,0,0
6344,FERMT1,0,0
6345,FBXO5,0,0
6346,KIFC1,0,0
6347,RPS16,0,0
6348,BIRC3,0,0
6349,CAMKMT,0,0
6350,NCAPD2,0,0
6351,MYL10,0,0
6352,EPS15,0,0
6353,PANK3,0,0
6354,SLC5A2,0,0
6355,PROCR,0,0
6356,RPS6KA6,0,0
6357,ADRA1A,0,0
6358,CDK3,0,0
6359,PLEKHA7,0,0
6360,GRAP,0,0
6361,ZBTB16,0,0
6362,IGLL5,1,0
6363,ABCC6,0,1
6364,GNG8,0,0
6365,DET1,0,0
6366,RPL17,0,0
6367,ARNT2,0,0
6368,ARPC5L,0,0
6369,TOR1A,0,0
6370,GPX7,0,0
6371,CYLD,0,0
6372,ZFP57,0,0
6373,KRT7,0,0
6374,UQCR10,0,0
6375,NDUFB8,0,0
6376,NAA38,0,0
6377,LGALS9B,0,0
6378,UBR7,0,0
6379,RIN3,0,0
6380,CYP1B1,0,0
6381,AGO4,0,0
6382,LPIN3,0,0
6383,RAMP1,0,0
6384,IL11RA,0,0
6385,SOD3,1,0
6386,SETD7,0,0
6387,EGR3,0,0
6388,MGAM2,0,0
6389,PADI4,0,0
6390,GP5,0,0
6391,ACSM3,0,0
6392,MYBBP1A,0,0
6393,POLR2J2,0,0
